Id,paxCount,salesChannel,tripTypeDesc,purchaseLead,lengthOfStay,flightHour,flightDay,rout,geoNetworkCountry,baggageCategory,seatCategory,fnbCategory,insFlag,flightDurationHour,insFlagT,seatCategoryT,fnbCategoryT
17729,1,Internet,RoundTrip,2,61,9,Thu,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17730,1,Internet,RoundTrip,13,61,7,Wed,KTMPEN,Italy,1,0,0,0,4.75,No,No,No
17731,1,Internet,RoundTrip,1,30,1,Thu,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17732,2,Internet,RoundTrip,46,93,6,Mon,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17733,2,Internet,RoundTrip,31,85,11,Sun,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17734,1,Internet,RoundTrip,40,85,5,Wed,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17735,1,Internet,RoundTrip,8,42,1,Tue,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17736,1,Internet,RoundTrip,7,30,7,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17737,2,Internet,RoundTrip,6,49,4,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17738,1,Internet,RoundTrip,130,22,11,Mon,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17739,2,Internet,RoundTrip,91,35,3,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17740,1,Internet,RoundTrip,64,62,9,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17741,2,Internet,RoundTrip,28,44,1,Tue,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17742,1,Internet,RoundTrip,13,28,7,Sat,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17743,1,Internet,RoundTrip,35,56,7,Fri,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17744,1,Internet,RoundTrip,4,50,4,Sat,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17745,1,Internet,RoundTrip,38,92,7,Wed,KTMPEN,Malaysia,1,1,0,1,4.75,Yes,Yes,No
17746,1,Internet,RoundTrip,16,62,2,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17747,1,Internet,RoundTrip,46,70,2,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17748,1,Internet,RoundTrip,24,29,5,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17749,1,Internet,RoundTrip,150,62,7,Wed,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17750,1,Internet,RoundTrip,4,55,7,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17751,1,Internet,RoundTrip,1,93,4,Wed,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17752,1,Internet,RoundTrip,9,61,1,Fri,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17753,1,Internet,RoundTrip,4,63,10,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17754,1,Internet,RoundTrip,15,37,7,Mon,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17755,1,Internet,RoundTrip,9,28,15,Sun,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17756,1,Internet,RoundTrip,61,59,3,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17757,1,Internet,RoundTrip,10,64,10,Thu,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17758,1,Internet,RoundTrip,7,57,1,Thu,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17759,1,Internet,RoundTrip,2,62,9,Wed,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17760,1,Internet,RoundTrip,15,90,2,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17761,1,Internet,RoundTrip,20,88,22,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17762,1,Internet,RoundTrip,15,30,7,Mon,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17763,1,Internet,RoundTrip,16,31,5,Tue,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17764,3,Internet,RoundTrip,18,66,9,Thu,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17765,1,Internet,RoundTrip,0,190,7,Tue,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17766,1,Internet,RoundTrip,26,75,3,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17767,2,Internet,RoundTrip,32,28,0,Mon,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17768,1,Internet,RoundTrip,19,62,0,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17769,1,Internet,RoundTrip,31,31,4,Tue,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17770,2,Internet,RoundTrip,7,89,3,Wed,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17771,1,Internet,RoundTrip,12,55,13,Sun,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17772,1,Internet,RoundTrip,2,61,7,Thu,KTMPEN,Malaysia,1,1,1,1,4.75,Yes,Yes,Yes
17773,1,Internet,RoundTrip,1,38,9,Wed,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17774,1,Internet,RoundTrip,11,59,7,Fri,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17775,1,Internet,RoundTrip,2,61,4,Tue,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17776,1,Internet,RoundTrip,29,18,5,Tue,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17777,1,Internet,RoundTrip,8,44,10,Mon,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17778,2,Internet,RoundTrip,21,46,12,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17779,1,Internet,RoundTrip,12,60,3,Wed,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17780,3,Internet,RoundTrip,17,90,10,Fri,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17781,1,Internet,RoundTrip,39,92,6,Wed,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17782,1,Internet,RoundTrip,7,38,9,Fri,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17783,2,Internet,RoundTrip,5,76,10,Fri,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17784,1,Internet,RoundTrip,5,44,8,Thu,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17785,1,Internet,RoundTrip,9,70,8,Sat,KTMPEN,Malaysia,0,0,0,1,4.75,Yes,No,No
17786,1,Internet,RoundTrip,20,59,7,Fri,KTMPEN,Japan,1,0,0,0,4.75,No,No,No
17787,1,Internet,RoundTrip,9,88,17,Wed,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17788,1,Internet,RoundTrip,7,77,1,Fri,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17789,1,Internet,RoundTrip,29,60,8,Wed,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17790,1,Internet,RoundTrip,3,25,7,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17791,1,Internet,RoundTrip,10,92,1,Fri,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17792,1,Internet,RoundTrip,3,45,10,Mon,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17793,1,Internet,RoundTrip,19,57,10,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17794,1,Internet,RoundTrip,19,51,6,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17795,2,Internet,RoundTrip,25,61,2,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17796,1,Internet,RoundTrip,15,68,13,Fri,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17797,1,Internet,RoundTrip,32,48,2,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17798,1,Internet,RoundTrip,13,31,0,Tue,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17799,1,Internet,RoundTrip,81,31,10,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17800,1,Internet,RoundTrip,12,91,4,Fri,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17801,3,Internet,RoundTrip,9,59,8,Tue,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17802,1,Internet,RoundTrip,4,62,7,Thu,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17803,3,Internet,RoundTrip,20,59,4,Fri,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17804,1,Internet,RoundTrip,1,32,13,Wed,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17805,1,Internet,RoundTrip,42,74,8,Wed,KTMPEN,Malaysia,1,1,0,0,4.75,No,Yes,No
17806,1,Internet,RoundTrip,51,22,8,Wed,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17807,1,Internet,RoundTrip,36,125,10,Tue,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17808,1,Internet,RoundTrip,0,56,8,Mon,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17809,1,Internet,RoundTrip,3,92,6,Tue,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17810,2,Internet,RoundTrip,8,59,9,Fri,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17811,1,Internet,RoundTrip,2,29,4,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17812,1,Internet,RoundTrip,7,31,8,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17813,1,Internet,RoundTrip,11,27,1,Mon,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17814,1,Mobile,RoundTrip,9,32,8,Fri,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17815,1,Internet,RoundTrip,17,64,12,Thu,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17816,1,Internet,RoundTrip,24,47,7,Thu,KTMPEN,Malaysia,1,1,0,0,4.75,No,Yes,No
17817,2,Internet,RoundTrip,11,37,1,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17818,1,Internet,RoundTrip,10,92,1,Thu,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17819,1,Internet,RoundTrip,32,34,5,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17820,1,Internet,RoundTrip,10,44,5,Fri,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17821,2,Internet,RoundTrip,57,50,6,Fri,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17822,1,Internet,RoundTrip,51,50,5,Thu,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17823,1,Internet,RoundTrip,20,45,3,Sun,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17824,1,Internet,RoundTrip,22,62,6,Sun,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17825,1,Internet,RoundTrip,97,62,10,Tue,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17826,2,Internet,RoundTrip,34,85,6,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17827,1,Internet,RoundTrip,26,62,4,Wed,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17828,1,Internet,RoundTrip,73,74,11,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17829,1,Internet,RoundTrip,7,58,16,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17830,1,Internet,RoundTrip,13,44,5,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17831,1,Internet,RoundTrip,11,48,13,Tue,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17832,2,Internet,RoundTrip,28,59,9,Tue,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17833,1,Internet,RoundTrip,10,33,9,Thu,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17834,1,Internet,RoundTrip,16,49,9,Wed,KTMPEN,Malaysia,1,1,1,1,4.75,Yes,Yes,Yes
17835,1,Internet,RoundTrip,20,53,10,Wed,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17836,1,Internet,RoundTrip,6,60,1,Mon,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17837,1,Internet,RoundTrip,9,61,7,Sat,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17838,1,Internet,RoundTrip,9,38,9,Tue,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17839,1,Internet,RoundTrip,29,60,14,Mon,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17840,1,Internet,RoundTrip,11,57,11,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17841,1,Internet,RoundTrip,10,90,8,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17842,1,Internet,RoundTrip,63,32,3,Mon,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17843,1,Internet,RoundTrip,138,45,10,Mon,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17844,1,Internet,RoundTrip,7,32,8,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17845,1,Internet,RoundTrip,11,63,6,Fri,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17846,1,Internet,RoundTrip,3,31,10,Mon,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17847,1,Internet,RoundTrip,16,62,7,Tue,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17848,1,Internet,RoundTrip,2,31,10,Tue,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17849,1,Internet,RoundTrip,14,126,0,Mon,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17850,1,Internet,RoundTrip,10,52,10,Fri,KTMPEN,Malaysia,1,0,1,1,4.75,Yes,No,Yes
17851,1,Internet,RoundTrip,19,61,3,Thu,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17852,1,Internet,RoundTrip,4,90,6,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17853,2,Internet,RoundTrip,19,44,7,Sat,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17854,1,Internet,RoundTrip,12,78,12,Wed,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17855,1,Internet,RoundTrip,5,91,2,Thu,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17856,1,Internet,RoundTrip,1,19,1,Tue,KTMPEN,Malaysia,0,0,0,0,4.75,No,No,No
17857,2,Internet,RoundTrip,14,23,7,Wed,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17858,1,Internet,RoundTrip,36,62,2,Tue,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17859,1,Internet,RoundTrip,6,24,9,Wed,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17860,1,Internet,RoundTrip,25,63,8,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17861,1,Internet,RoundTrip,17,63,12,Fri,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17862,1,Internet,RoundTrip,17,31,4,Mon,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17863,1,Internet,RoundTrip,97,122,14,Sun,KTMPEN,Malaysia,1,0,1,0,4.75,No,No,Yes
17864,1,Internet,RoundTrip,21,59,2,Tue,KTMPEN,Malaysia,1,0,0,1,4.75,Yes,No,No
17865,1,Internet,RoundTrip,7,29,3,Thu,KTMPEN,Malaysia,0,0,1,0,4.75,No,No,Yes
17866,1,Internet,RoundTrip,32,31,6,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17867,1,Internet,RoundTrip,23,60,8,Thu,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17868,1,Internet,RoundTrip,21,90,2,Tue,KTMPEN,Malaysia,1,0,0,0,4.75,No,No,No
17869,1,Internet,RoundTrip,59,18,1,Mon,KTMPER,Australia,0,0,0,0,5.62,No,No,No
17870,1,Internet,RoundTrip,44,59,10,Thu,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17871,1,Internet,RoundTrip,66,77,11,Thu,KTMPER,Australia,1,0,1,0,5.62,No,No,Yes
17872,1,Internet,RoundTrip,22,50,3,Tue,KTMPER,Indonesia,1,0,1,0,5.62,No,No,Yes
17873,1,Internet,RoundTrip,77,34,1,Sat,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17874,2,Internet,RoundTrip,130,21,14,Tue,KTMPER,Australia,1,1,0,0,5.62,No,Yes,No
17875,1,Internet,RoundTrip,266,109,1,Sun,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17876,4,Internet,RoundTrip,44,20,1,Sat,KTMPER,Australia,1,0,1,0,5.62,No,No,Yes
17877,1,Internet,RoundTrip,11,26,9,Fri,KTMPER,Australia,0,0,1,0,5.62,No,No,Yes
17878,1,Internet,RoundTrip,75,18,0,Mon,KTMPER,Australia,1,0,1,0,5.62,No,No,Yes
17879,1,Internet,RoundTrip,22,22,6,Sat,KTMPER,Australia,1,0,1,1,5.62,Yes,No,Yes
17880,2,Internet,RoundTrip,51,18,5,Fri,KTMPER,Australia,0,0,1,0,5.62,No,No,Yes
17881,1,Internet,RoundTrip,241,17,7,Mon,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17882,1,Internet,RoundTrip,31,38,11,Mon,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17883,1,Internet,RoundTrip,142,25,10,Thu,KTMPER,Australia,1,1,1,0,5.62,No,Yes,Yes
17884,1,Internet,RoundTrip,51,25,1,Sat,KTMPER,Australia,1,1,0,0,5.62,No,Yes,No
17885,1,Internet,RoundTrip,15,24,9,Wed,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17886,1,Internet,RoundTrip,74,17,2,Sun,KTMPER,Australia,1,1,1,0,5.62,No,Yes,Yes
17887,2,Internet,RoundTrip,59,17,14,Fri,KTMPER,Australia,1,1,1,0,5.62,No,Yes,Yes
17888,1,Internet,RoundTrip,84,42,12,Thu,KTMPER,Australia,1,0,1,0,5.62,No,No,Yes
17889,1,Internet,OneWay,16,46,8,Thu,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17890,2,Internet,RoundTrip,20,159,12,Tue,KTMPER,Australia,1,0,1,0,5.62,No,No,Yes
17891,1,Internet,RoundTrip,39,36,6,Mon,KTMPER,Australia,1,0,1,0,5.62,No,No,Yes
17892,1,Internet,RoundTrip,71,19,7,Wed,KTMPER,Australia,0,0,0,0,5.62,No,No,No
17893,1,Internet,RoundTrip,25,19,6,Tue,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17894,2,Internet,RoundTrip,106,37,8,Tue,KTMPER,Australia,1,1,1,0,5.62,No,Yes,Yes
17895,2,Internet,RoundTrip,148,20,9,Fri,KTMPER,Australia,1,0,1,0,5.62,No,No,Yes
17896,2,Internet,RoundTrip,11,87,6,Sun,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17897,1,Internet,RoundTrip,66,21,2,Thu,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17898,2,Internet,RoundTrip,393,17,0,Fri,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17899,1,Internet,RoundTrip,51,19,5,Fri,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17900,1,Internet,RoundTrip,14,206,6,Wed,KTMPER,Hong Kong,1,0,1,0,5.62,No,No,Yes
17901,1,Internet,RoundTrip,16,18,12,Tue,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17902,1,Internet,RoundTrip,9,179,2,Sun,KTMPER,Australia,1,0,1,0,5.62,No,No,Yes
17903,1,Internet,RoundTrip,132,21,13,Fri,KTMPER,Australia,1,1,1,0,5.62,No,Yes,Yes
17904,1,Internet,RoundTrip,27,22,1,Wed,KTMPER,Australia,1,0,0,0,5.62,No,No,No
17905,1,Internet,RoundTrip,142,25,6,Thu,KTMPER,Australia,1,1,1,0,5.62,No,Yes,Yes
17906,1,Internet,RoundTrip,3,123,5,Thu,KTMREP,Nepal,1,0,1,0,4.75,No,No,Yes
17907,1,Internet,RoundTrip,301,25,13,Wed,KTMREP,Cambodia,1,0,0,0,4.75,No,No,No
17908,4,Internet,RoundTrip,82,26,14,Tue,KTMSGN,Cambodia,1,0,0,1,4.75,Yes,No,No
17909,1,Internet,RoundTrip,99,22,16,Fri,KTMSGN,Vietnam,0,0,0,1,4.75,Yes,No,No
17910,1,Internet,RoundTrip,38,31,10,Fri,KTMSGN,Vietnam,0,0,0,0,4.75,No,No,No
17911,1,Internet,RoundTrip,29,18,4,Sun,KTMSGN,Vietnam,1,0,0,0,4.75,No,No,No
17912,1,Internet,RoundTrip,21,17,8,Fri,KTMSGN,Vietnam,1,0,0,1,4.75,Yes,No,No
17913,1,Internet,RoundTrip,274,24,16,Fri,KTMSIN,Singapore,1,0,0,0,4.75,No,No,No
17914,1,Internet,RoundTrip,18,148,7,Tue,KTMSIN,Philippines,1,1,0,0,4.75,No,Yes,No
17915,2,Internet,RoundTrip,1,19,3,Mon,KTMSIN,Singapore,0,0,0,1,4.75,Yes,No,No
17916,1,Internet,RoundTrip,3,28,1,Fri,KTMSIN,Singapore,1,1,1,0,4.75,No,Yes,Yes
17917,1,Internet,RoundTrip,75,45,13,Sun,KTMSIN,Singapore,1,0,1,0,4.75,No,No,Yes
17918,1,Internet,RoundTrip,1,1,12,Wed,KTMSIN,Singapore,0,0,0,0,4.75,No,No,No
17919,2,Internet,RoundTrip,78,36,0,Tue,KTMSIN,Australia,1,1,1,0,4.75,No,Yes,Yes
17920,1,Internet,RoundTrip,27,29,4,Sun,KTMSIN,Singapore,1,1,1,0,4.75,No,Yes,Yes
17921,1,Internet,RoundTrip,25,36,12,Sun,KTMSIN,Singapore,1,1,1,0,4.75,No,Yes,Yes
17922,1,Internet,RoundTrip,61,28,11,Wed,KTMSIN,Singapore,1,0,1,0,4.75,No,No,Yes
17923,1,Internet,RoundTrip,19,17,8,Thu,KTMSIN,Singapore,0,0,0,0,4.75,No,No,No
17924,1,Internet,RoundTrip,93,21,10,Tue,KTMSIN,Singapore,0,0,0,1,4.75,Yes,No,No
17925,1,Mobile,RoundTrip,19,30,16,Wed,KTMSIN,Singapore,1,0,0,0,4.75,No,No,No
17926,1,Internet,RoundTrip,54,146,10,Mon,KTMSIN,Singapore,1,0,0,0,4.75,No,No,No
17927,1,Internet,RoundTrip,29,30,6,Sun,KTMSIN,Singapore,1,1,1,0,4.75,No,Yes,Yes
17928,2,Internet,RoundTrip,23,29,15,Fri,KTMSIN,Singapore,1,1,0,0,4.75,No,Yes,No
17929,1,Internet,RoundTrip,6,28,3,Tue,KTMSIN,Singapore,1,0,0,0,4.75,No,No,No
17930,1,Internet,RoundTrip,158,18,22,Sat,KTMSIN,Netherlands,0,0,1,0,4.75,No,No,Yes
17931,1,Internet,RoundTrip,4,37,17,Mon,KTMSIN,Singapore,0,0,0,0,4.75,No,No,No
17932,1,Internet,RoundTrip,193,119,0,Wed,KTMSIN,Singapore,1,1,1,0,4.75,No,Yes,Yes
17933,1,Internet,RoundTrip,30,31,13,Mon,KTMSIN,Philippines,1,0,0,0,4.75,No,No,No
17934,1,Mobile,RoundTrip,37,18,11,Mon,KTMSIN,Singapore,1,0,0,1,4.75,Yes,No,No
17935,1,Internet,RoundTrip,408,25,0,Mon,KTMSUB,Indonesia,1,0,0,0,4.75,No,No,No
17936,1,Internet,OneWay,66,23,10,Tue,KTMSUB,Netherlands,1,0,0,0,4.75,No,No,No
17937,1,Internet,RoundTrip,52,24,6,Tue,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17938,1,Internet,RoundTrip,45,21,12,Tue,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17939,2,Internet,RoundTrip,108,27,5,Wed,KTMSYD,Australia,1,0,0,0,8.58,No,No,No
17940,1,Internet,RoundTrip,54,32,4,Wed,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17941,1,Internet,RoundTrip,12,30,6,Thu,KTMSYD,Netherlands,1,0,1,0,8.58,No,No,Yes
17942,2,Internet,RoundTrip,8,81,12,Sun,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17943,1,Internet,RoundTrip,17,27,8,Thu,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17944,2,Internet,RoundTrip,15,35,12,Thu,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17945,1,Mobile,RoundTrip,12,27,1,Wed,KTMSYD,Australia,1,0,0,0,8.58,No,No,No
17946,1,Internet,RoundTrip,48,19,11,Fri,KTMSYD,Australia,0,0,1,0,8.58,No,No,Yes
17947,1,Internet,RoundTrip,57,22,1,Fri,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17948,1,Internet,OneWay,126,17,11,Sat,KTMSYD,Australia,1,0,0,0,8.58,No,No,No
17949,2,Internet,RoundTrip,91,17,4,Thu,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17950,1,Internet,RoundTrip,52,40,2,Sat,KTMSYD,Australia,1,0,0,0,8.58,No,No,No
17951,1,Internet,RoundTrip,61,20,6,Fri,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17952,1,Internet,RoundTrip,131,28,8,Sun,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17953,1,Internet,RoundTrip,70,19,11,Sun,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17954,1,Internet,RoundTrip,39,43,10,Sat,KTMSYD,Australia,0,0,0,0,8.58,No,No,No
17955,1,Internet,RoundTrip,85,29,10,Fri,KTMSYD,Australia,0,0,0,0,8.58,No,No,No
17956,1,Internet,RoundTrip,252,44,22,Fri,KTMSYD,Australia,1,0,0,0,8.58,No,No,No
17957,1,Internet,RoundTrip,13,86,8,Wed,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17958,1,Internet,RoundTrip,92,18,5,Sun,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17959,1,Mobile,RoundTrip,0,82,6,Fri,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17960,2,Internet,RoundTrip,74,32,23,Thu,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17961,2,Internet,RoundTrip,66,19,11,Mon,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17962,1,Internet,RoundTrip,147,63,3,Wed,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17963,1,Internet,RoundTrip,37,19,1,Tue,KTMSYD,Australia,0,0,1,0,8.58,No,No,Yes
17964,2,Internet,RoundTrip,34,28,0,Fri,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17965,1,Internet,RoundTrip,7,56,5,Thu,KTMSYD,Australia,0,0,1,0,8.58,No,No,Yes
17966,2,Internet,RoundTrip,27,20,9,Sun,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
17967,1,Internet,RoundTrip,53,18,13,Mon,KTMSYD,Australia,1,0,1,0,8.58,No,No,Yes
17968,1,Internet,RoundTrip,37,33,9,Thu,KTMSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
